layer3	KEGG_ID	C00302	layer2	shared.name	ec:2.3.2.2	allosteric_inhibitor
layer3	KEGG_ID	C00149	layer2	shared.name	ec:2.3.3.1	allosteric_inhibitor
layer3	KEGG_ID	C00074	layer2	shared.name	ec:2.3.3.8	allosteric_activator
layer3	KEGG_ID	C00085	layer2	shared.name	ec:2.3.3.8	allosteric_activator
layer3	KEGG_ID	C00092	layer2	shared.name	ec:2.3.3.8	allosteric_activator
layer3	KEGG_ID	C00354	layer2	shared.name	ec:2.3.3.8	allosteric_activator
layer3	KEGG_ID	C00665	layer2	shared.name	ec:2.3.3.8	allosteric_activator
layer3	KEGG_ID	C00025	layer2	shared.name	ec:2.3.3.8	allosteric_inhibitor
layer3	KEGG_ID	C00092	layer2	shared.name	ec:2.4.1.1	allosteric_inhibitor
layer3	KEGG_ID	C00025	layer2	shared.name	ec:2.4.1.11	allosteric_activator
layer3	KEGG_ID	C00049	layer2	shared.name	ec:2.4.1.11	allosteric_activator
layer3	KEGG_ID	C00092	layer2	shared.name	ec:2.4.1.11	allosteric_activator
layer3	KEGG_ID	C16433	layer2	shared.name	ec:2.4.1.11	allosteric_activator
layer3	KEGG_ID	C00711	layer2	shared.name	ec:2.6.1.1	allosteric_activator
layer3	KEGG_ID	C00025	layer2	shared.name	ec:2.6.1.1	allosteric_inhibitor
layer3	KEGG_ID	C00026	layer2	shared.name	ec:2.6.1.1	allosteric_inhibitor
layer3	KEGG_ID	C00049	layer2	shared.name	ec:2.6.1.1	allosteric_inhibitor
layer3	KEGG_ID	C00122	layer2	shared.name	ec:2.6.1.1	allosteric_inhibitor
layer3	KEGG_ID	C00249	layer2	shared.name	ec:2.6.1.1	allosteric_inhibitor
layer3	KEGG_ID	C00311	layer2	shared.name	ec:2.6.1.1	allosteric_inhibitor
layer3	KEGG_ID	C00711	layer2	shared.name	ec:2.6.1.1	allosteric_inhibitor
layer3	KEGG_ID	C16433	layer2	shared.name	ec:2.6.1.1	allosteric_inhibitor
layer3	KEGG_ID	C00026	layer2	shared.name	ec:2.6.1.13	allosteric_inhibitor
layer3	KEGG_ID	C00077	layer2	shared.name	ec:2.6.1.13	allosteric_inhibitor
layer3	KEGG_ID	C00134	layer2	shared.name	ec:2.6.1.13	allosteric_inhibitor
layer3	KEGG_ID	C01602	layer2	shared.name	ec:2.6.1.13	allosteric_inhibitor
layer3	KEGG_ID	C00354	layer2	shared.name	ec:2.6.1.16	allosteric_inhibitor
layer3	KEGG_ID	C00025	layer2	shared.name	ec:2.6.1.19	allosteric_inhibitor
layer3	KEGG_ID	C00026	layer2	shared.name	ec:2.6.1.19	allosteric_inhibitor
layer3	KEGG_ID	C00122	layer2	shared.name	ec:2.6.1.2	allosteric_inhibitor
layer3	KEGG_ID	C00133	layer2	shared.name	ec:2.6.1.2	allosteric_inhibitor
layer3	KEGG_ID	C00158	layer2	shared.name	ec:2.6.1.2	allosteric_inhibitor
layer3	KEGG_ID	C00026	layer2	shared.name	ec:2.6.1.22	allosteric_inhibitor
layer3	KEGG_ID	C00041	layer2	shared.name	ec:2.6.1.40	allosteric_inhibitor
layer3	KEGG_ID	C00133	layer2	shared.name	ec:2.6.1.44	allosteric_inhibitor
layer3	KEGG_ID	C00025	layer2	shared.name	ec:2.6.1.5	allosteric_inhibitor
layer3	KEGG_ID	C00049	layer2	shared.name	ec:2.6.1.5	allosteric_inhibitor
layer3	KEGG_ID	C00402	layer2	shared.name	ec:2.6.1.5	allosteric_inhibitor
layer3	KEGG_ID	C16433	layer2	shared.name	ec:2.6.1.5	allosteric_inhibitor
layer3	KEGG_ID	C00025	layer2	shared.name	ec:2.6.1.52	allosteric_inhibitor
layer3	KEGG_ID	C00026	layer2	shared.name	ec:2.6.1.52	allosteric_inhibitor
layer3	KEGG_ID	C00025	layer2	shared.name	ec:2.6.1.7	allosteric_inhibitor
layer3	KEGG_ID	C00026	layer2	shared.name	ec:2.6.1.7	allosteric_inhibitor
layer3	KEGG_ID	C00049	layer2	shared.name	ec:2.6.1.7	allosteric_inhibitor
layer3	KEGG_ID	C16433	layer2	shared.name	ec:2.6.1.7	allosteric_inhibitor
layer3	KEGG_ID	C00074	layer2	shared.name	ec:2.7.1.1	allosteric_inhibitor
layer3	KEGG_ID	C00085	layer2	shared.name	ec:2.7.1.1	allosteric_inhibitor
layer3	KEGG_ID	C00092	layer2	shared.name	ec:2.7.1.1	allosteric_inhibitor
layer3	KEGG_ID	C00354	layer2	shared.name	ec:2.7.1.1	allosteric_inhibitor
layer3	KEGG_ID	C00074	layer2	shared.name	ec:2.7.1.105	allosteric_inhibitor
layer3	KEGG_ID	C00158	layer2	shared.name	ec:2.7.1.105	allosteric_inhibitor
layer3	KEGG_ID	C00665	layer2	shared.name	ec:2.7.1.105	allosteric_inhibitor
layer3	KEGG_ID	C05345	layer2	shared.name	ec:2.7.1.105	allosteric_inhibitor
layer3	KEGG_ID	C00074	layer2	shared.name	ec:2.7.1.106	allosteric_inhibitor
layer3	KEGG_ID	C00149	layer2	shared.name	ec:2.7.1.106	allosteric_inhibitor
layer3	KEGG_ID	C00158	layer2	shared.name	ec:2.7.1.106	allosteric_inhibitor
layer3	KEGG_ID	C00311	layer2	shared.name	ec:2.7.1.106	allosteric_inhibitor
layer3	KEGG_ID	C00354	layer2	shared.name	ec:2.7.1.106	allosteric_inhibitor
layer3	KEGG_ID	C00354	layer2	shared.name	ec:2.7.1.11	allosteric_activator
layer3	KEGG_ID	C00665	layer2	shared.name	ec:2.7.1.11	allosteric_activator
layer3	KEGG_ID	C00026	layer2	shared.name	ec:2.7.1.11	allosteric_inhibitor
layer3	KEGG_ID	C00074	layer2	shared.name	ec:2.7.1.11	allosteric_inhibitor
layer3	KEGG_ID	C00158	layer2	shared.name	ec:2.7.1.11	allosteric_inhibitor
layer3	KEGG_ID	C00311	layer2	shared.name	ec:2.7.1.11	allosteric_inhibitor
layer3	KEGG_ID	C00711	layer2	shared.name	ec:2.7.1.11	allosteric_inhibitor
layer3	KEGG_ID	C00092	layer2	shared.name	ec:2.7.1.2	allosteric_inhibitor
layer3	KEGG_ID	C00354	layer2	shared.name	ec:2.7.1.40	allosteric_activator
layer3	KEGG_ID	C00041	layer2	shared.name	ec:2.7.1.40	allosteric_inhibitor
layer3	KEGG_ID	C00158	layer2	shared.name	ec:2.7.2.3	allosteric_inhibitor
layer3	KEGG_ID	C00197	layer2	shared.name	ec:2.7.2.3	allosteric_inhibitor
layer3	KEGG_ID	C00091	layer2	shared.name	ec:2.8.3.5	allosteric_inhibitor
layer3	KEGG_ID	C00158	layer2	shared.name	ec:2.8.3.5	allosteric_inhibitor
layer3	KEGG_ID	C00711	layer2	shared.name	ec:2.8.3.5	allosteric_inhibitor
layer3	KEGG_ID	C00158	layer2	shared.name	ec:3.1.1.4	allosteric_inhibitor
layer3	KEGG_ID	C00122	layer2	shared.name	ec:3.1.2.2	allosteric_activator
layer3	KEGG_ID	C00158	layer2	shared.name	ec:3.1.2.2	allosteric_activator
layer3	KEGG_ID	C00711	layer2	shared.name	ec:3.1.2.2	allosteric_activator
layer3	KEGG_ID	C01595	layer2	shared.name	ec:3.1.2.2	allosteric_activator
layer3	KEGG_ID	C00122	layer2	shared.name	ec:3.1.2.2	allosteric_inhibitor
layer3	KEGG_ID	C00158	layer2	shared.name	ec:3.1.2.2	allosteric_inhibitor
layer3	KEGG_ID	C00711	layer2	shared.name	ec:3.1.2.2	allosteric_inhibitor
layer3	KEGG_ID	C02990	layer2	shared.name	ec:3.1.2.2	allosteric_inhibitor
layer3	KEGG_ID	C00158	layer2	shared.name	ec:3.1.3.11	allosteric_activator
layer3	KEGG_ID	C00354	layer2	shared.name	ec:3.1.3.11	allosteric_activator
layer3	KEGG_ID	C00085	layer2	shared.name	ec:3.1.3.11	allosteric_inhibitor
layer3	KEGG_ID	C00354	layer2	shared.name	ec:3.1.3.11	allosteric_inhibitor
layer3	KEGG_ID	C00665	layer2	shared.name	ec:3.1.3.11	allosteric_inhibitor
layer3	KEGG_ID	C00074	layer2	shared.name	ec:3.1.3.46	allosteric_activator
layer3	KEGG_ID	C00158	layer2	shared.name	ec:3.1.3.46	allosteric_activator
layer3	KEGG_ID	C00074	layer2	shared.name	ec:3.1.3.46	allosteric_inhibitor
layer3	KEGG_ID	C00085	layer2	shared.name	ec:3.1.3.46	allosteric_inhibitor
layer3	KEGG_ID	C00158	layer2	shared.name	ec:3.1.3.46	allosteric_inhibitor
layer3	KEGG_ID	C00026	layer2	shared.name	ec:3.1.3.9	allosteric_inhibitor
layer3	KEGG_ID	C00412	layer2	shared.name	ec:3.1.3.9	allosteric_inhibitor
layer3	KEGG_ID	C00510	layer2	shared.name	ec:3.1.3.9	allosteric_inhibitor
layer3	KEGG_ID	C16528	layer2	shared.name	ec:3.1.3.9	allosteric_inhibitor
layer3	KEGG_ID	C00092	layer2	shared.name	ec:3.2.1.33	allosteric_inhibitor
layer3	KEGG_ID	C00021	layer2	shared.name	ec:3.3.1.1	allosteric_inhibitor
layer3	KEGG_ID	C00025	layer2	shared.name	ec:3.5.1.15	allosteric_inhibitor
layer3	KEGG_ID	C00049	layer2	shared.name	ec:3.5.1.15	allosteric_inhibitor
layer3	KEGG_ID	C16433	layer2	shared.name	ec:3.5.1.15	allosteric_inhibitor
layer3	KEGG_ID	C00074	layer2	shared.name	ec:3.5.1.2	allosteric_activator
layer3	KEGG_ID	C00085	layer2	shared.name	ec:3.5.1.2	allosteric_activator
layer3	KEGG_ID	C00092	layer2	shared.name	ec:3.5.1.2	allosteric_activator
layer3	KEGG_ID	C00158	layer2	shared.name	ec:3.5.1.2	allosteric_activator
layer3	KEGG_ID	C00711	layer2	shared.name	ec:3.5.1.2	allosteric_activator
layer3	KEGG_ID	C00025	layer2	shared.name	ec:3.5.1.2	allosteric_inhibitor
layer3	KEGG_ID	C00026	layer2	shared.name	ec:3.5.1.2	allosteric_inhibitor
layer3	KEGG_ID	C00158	layer2	shared.name	ec:3.5.1.2	allosteric_inhibitor
layer3	KEGG_ID	C00049	layer2	shared.name	ec:3.5.1.26	allosteric_inhibitor
layer3	KEGG_ID	C16433	layer2	shared.name	ec:3.5.1.26	allosteric_inhibitor
layer3	KEGG_ID	C00025	layer2	shared.name	ec:3.5.3.1	allosteric_inhibitor
layer3	KEGG_ID	C00077	layer2	shared.name	ec:3.5.3.1	allosteric_inhibitor
layer3	KEGG_ID	C00158	layer2	shared.name	ec:3.5.3.1	allosteric_inhibitor
layer3	KEGG_ID	C01602	layer2	shared.name	ec:3.5.3.1	allosteric_inhibitor
layer3	KEGG_ID	C00134	layer2	shared.name	ec:3.5.3.11	allosteric_inhibitor
layer3	KEGG_ID	C00085	layer2	shared.name	ec:3.5.99.6	allosteric_inhibitor
layer3	KEGG_ID	C00092	layer2	shared.name	ec:3.5.99.6	allosteric_inhibitor
layer3	KEGG_ID	C00354	layer2	shared.name	ec:3.5.99.6	allosteric_inhibitor
layer3	KEGG_ID	C00074	layer2	shared.name	ec:3.6.1.7	allosteric_inhibitor
layer3	KEGG_ID	C00158	layer2	shared.name	ec:3.7.1.2	allosteric_inhibitor
layer3	KEGG_ID	C00025	layer2	shared.name	ec:4.1.1.15	allosteric_inhibitor
layer3	KEGG_ID	C00026	layer2	shared.name	ec:4.1.1.15	allosteric_inhibitor
layer3	KEGG_ID	C00049	layer2	shared.name	ec:4.1.1.15	allosteric_inhibitor
layer3	KEGG_ID	C00217	layer2	shared.name	ec:4.1.1.15	allosteric_inhibitor
layer3	KEGG_ID	C00711	layer2	shared.name	ec:4.1.1.15	allosteric_inhibitor
layer3	KEGG_ID	C16433	layer2	shared.name	ec:4.1.1.15	allosteric_inhibitor
layer3	KEGG_ID	C00134	layer2	shared.name	ec:4.1.1.17	allosteric_inhibitor
layer3	KEGG_ID	C00515	layer2	shared.name	ec:4.1.1.17	allosteric_inhibitor
layer3	KEGG_ID	C00026	layer2	shared.name	ec:4.1.1.32	allosteric_inhibitor
layer3	KEGG_ID	C00085	layer2	shared.name	ec:4.1.2.13	allosteric_inhibitor
layer3	KEGG_ID	C00092	layer2	shared.name	ec:4.1.2.13	allosteric_inhibitor
layer3	KEGG_ID	C00631	layer2	shared.name	ec:4.2.1.11	allosteric_inhibitor
layer3	KEGG_ID	C00158	layer2	shared.name	ec:4.2.1.2	allosteric_activator
layer3	KEGG_ID	C00158	layer2	shared.name	ec:4.2.1.2	allosteric_inhibitor
layer3	KEGG_ID	C00311	layer2	shared.name	ec:4.2.1.2	allosteric_inhibitor
layer3	KEGG_ID	C00092	layer2	shared.name	ec:4.2.1.3	allosteric_inhibitor
layer3	KEGG_ID	C00122	layer2	shared.name	ec:4.2.1.3	allosteric_inhibitor
layer3	KEGG_ID	C00041	layer2	shared.name	ec:4.3.1.3	allosteric_inhibitor
layer3	KEGG_ID	C00122	layer2	shared.name	ec:4.3.2.1	allosteric_inhibitor
layer3	KEGG_ID	C00049	layer2	shared.name	ec:4.3.2.2	allosteric_inhibitor
layer3	KEGG_ID	C00122	layer2	shared.name	ec:4.3.2.2	allosteric_inhibitor
layer3	KEGG_ID	C16433	layer2	shared.name	ec:4.3.2.2	allosteric_inhibitor
layer3	KEGG_ID	C00354	layer2	shared.name	ec:5.4.2.2	allosteric_inhibitor
layer3	KEGG_ID	C00085	layer2	shared.name	ec:5.5.1.4	allosteric_inhibitor
layer3	KEGG_ID	C00092	layer2	shared.name	ec:5.5.1.4	allosteric_inhibitor
layer3	KEGG_ID	C00249	layer2	shared.name	ec:6.2.1.3	allosteric_inhibitor
layer3	KEGG_ID	C01595	layer2	shared.name	ec:6.2.1.3	allosteric_inhibitor
layer3	KEGG_ID	C00026	layer2	shared.name	ec:6.2.1.5	allosteric_inhibitor
layer3	KEGG_ID	C00025	layer2	shared.name	ec:6.3.1.2	allosteric_activator
layer3	KEGG_ID	C00041	layer2	shared.name	ec:6.3.1.2	allosteric_inhibitor
layer3	KEGG_ID	C00217	layer2	shared.name	ec:6.3.2.2	allosteric_inhibitor
layer3	KEGG_ID	C00354	layer2	shared.name	ec:6.3.4.4	allosteric_inhibitor
layer3	KEGG_ID	C00402	layer2	shared.name	ec:6.3.4.5	allosteric_inhibitor
layer3	KEGG_ID	C00025	layer2	shared.name	ec:6.3.5.3	allosteric_inhibitor
layer3	KEGG_ID	C00025	layer2	shared.name	ec:6.3.5.4	allosteric_inhibitor
layer3	KEGG_ID	C00149	layer2	shared.name	ec:6.3.5.4	allosteric_inhibitor
layer3	KEGG_ID	C00402	layer2	shared.name	ec:6.3.5.4	allosteric_inhibitor
layer3	KEGG_ID	C00025	layer2	shared.name	ec:6.3.5.5	allosteric_inhibitor
layer3	KEGG_ID	C00041	layer2	shared.name	ec:6.3.5.5	allosteric_inhibitor
layer3	KEGG_ID	C00134	layer2	shared.name	ec:6.3.5.5	allosteric_inhibitor
