layer3	KEGG_ID	C00025	layer2	shared.name	rn:R02287	allosteric_inhibitor	ec:2.1.2.5
layer3	KEGG_ID	C00049	layer2	shared.name	rn:R03189	allosteric_inhibitor	ec:2.1.2.5
layer3	KEGG_ID	C00049	layer2	shared.name	rn:R02287	allosteric_inhibitor	ec:2.1.2.5
layer3	KEGG_ID	C00122	layer2	shared.name	rn:R03189	allosteric_inhibitor	ec:2.1.2.5
layer3	KEGG_ID	C00122	layer2	shared.name	rn:R02287	allosteric_inhibitor	ec:2.1.2.5
layer3	KEGG_ID	C00158	layer2	shared.name	rn:R03189	allosteric_inhibitor	ec:2.1.2.5
layer3	KEGG_ID	C00158	layer2	shared.name	rn:R02287	allosteric_inhibitor	ec:2.1.2.5
layer3	KEGG_ID	C00217	layer2	shared.name	rn:R03189	allosteric_inhibitor	ec:2.1.2.5
layer3	KEGG_ID	C00217	layer2	shared.name	rn:R02287	allosteric_inhibitor	ec:2.1.2.5
layer3	KEGG_ID	C16433	layer2	shared.name	rn:R03189	allosteric_inhibitor	ec:2.1.2.5
layer3	KEGG_ID	C16433	layer2	shared.name	rn:R02287	allosteric_inhibitor	ec:2.1.2.5
layer3	KEGG_ID	C00041	layer2	shared.name	rn:R01398	allosteric_inhibitor	ec:2.1.3.3
layer3	KEGG_ID	C00077	layer2	shared.name	rn:R01398	allosteric_inhibitor	ec:2.1.3.3
layer3	KEGG_ID	C01602	layer2	shared.name	rn:R01398	allosteric_inhibitor	ec:2.1.3.3
layer3	KEGG_ID	C00077	layer2	shared.name	rn:R01686	allosteric_inhibitor	ec:2.1.4.1
layer3	KEGG_ID	C00077	layer2	shared.name	rn:R01989	allosteric_inhibitor	ec:2.1.4.1
layer3	KEGG_ID	C00077	layer2	shared.name	rn:R00565	allosteric_inhibitor	ec:2.1.4.1
layer3	KEGG_ID	C01602	layer2	shared.name	rn:R01686	allosteric_inhibitor	ec:2.1.4.1
layer3	KEGG_ID	C01602	layer2	shared.name	rn:R01989	allosteric_inhibitor	ec:2.1.4.1
layer3	KEGG_ID	C01602	layer2	shared.name	rn:R00565	allosteric_inhibitor	ec:2.1.4.1
layer3	KEGG_ID	C00091	layer2	shared.name	rn:R01923	allosteric_inhibitor	ec:2.3.1.21
layer3	KEGG_ID	C02990	layer2	shared.name	rn:R01923	allosteric_inhibitor	ec:2.3.1.21
layer3	KEGG_ID	C00026	layer2	shared.name	rn:R00830	allosteric_inhibitor	ec:2.3.1.37
layer3	KEGG_ID	C00091	layer2	shared.name	rn:R00830	allosteric_inhibitor	ec:2.3.1.37
layer3	KEGG_ID	C00302	layer2	shared.name	rn:R03916	allosteric_inhibitor	ec:2.3.2.2
layer3	KEGG_ID	C00302	layer2	shared.name	rn:R03970	allosteric_inhibitor	ec:2.3.2.2
layer3	KEGG_ID	C00302	layer2	shared.name	rn:R03971	allosteric_inhibitor	ec:2.3.2.2
layer3	KEGG_ID	C00302	layer2	shared.name	rn:R01262	allosteric_inhibitor	ec:2.3.2.2
layer3	KEGG_ID	C00302	layer2	shared.name	rn:R01687	allosteric_inhibitor	ec:2.3.2.2
layer3	KEGG_ID	C00302	layer2	shared.name	rn:R03867	allosteric_inhibitor	ec:2.3.2.2
layer3	KEGG_ID	C00302	layer2	shared.name	rn:R04159	allosteric_inhibitor	ec:2.3.2.2
layer3	KEGG_ID	C00302	layer2	shared.name	rn:R04935	allosteric_inhibitor	ec:2.3.2.2
layer3	KEGG_ID	C00149	layer2	shared.name	rn:R00351	allosteric_inhibitor	ec:2.3.3.1
layer3	KEGG_ID	C00074	layer2	shared.name	rn:R00352	allosteric_activator	ec:2.3.3.8
