layer3	node	KEGG_ID	C00026	layer2	edge	shared.name	ec:3.1.3.9	inhibitor
layer3	node	KEGG_ID	C00412	layer2	edge	shared.name	ec:3.1.3.9	inhibitor
layer3	node	KEGG_ID	C00510	layer2	edge	shared.name	ec:3.1.3.9	inhibitor
layer3	node	KEGG_ID	C16528	layer2	edge	shared.name	ec:3.1.3.9	inhibitor
layer3	node	KEGG_ID	C00092	layer2	edge	shared.name	ec:3.2.1.33	inhibitor
layer3	node	KEGG_ID	C00021	layer2	edge	shared.name	ec:3.3.1.1	inhibitor
layer3	node	KEGG_ID	C00025	layer2	edge	shared.name	ec:3.5.1.15	inhibitor
layer3	node	KEGG_ID	C00049	layer2	edge	shared.name	ec:3.5.1.15	inhibitor
layer3	node	KEGG_ID	C16433	layer2	edge	shared.name	ec:3.5.1.15	inhibitor
layer3	node	KEGG_ID	C00074	layer2	edge	shared.name	ec:3.5.1.2	activator
layer3	node	KEGG_ID	C00085	layer2	edge	shared.name	ec:3.5.1.2	activator
layer3	node	KEGG_ID	C00092	layer2	edge	shared.name	ec:3.5.1.2	activator
layer3	node	KEGG_ID	C00158	layer2	edge	shared.name	ec:3.5.1.2	activator
layer3	node	KEGG_ID	C00711	layer2	edge	shared.name	ec:3.5.1.2	activator
layer3	node	KEGG_ID	C00025	layer2	edge	shared.name	ec:3.5.1.2	inhibitor
layer3	node	KEGG_ID	C00026	layer2	edge	shared.name	ec:3.5.1.2	inhibitor
layer3	node	KEGG_ID	C00158	layer2	edge	shared.name	ec:3.5.1.2	inhibitor
layer3	node	KEGG_ID	C00049	layer2	edge	shared.name	ec:3.5.1.26	inhibitor
layer3	node	KEGG_ID	C16433	layer2	edge	shared.name	ec:3.5.1.26	inhibitor
layer3	node	KEGG_ID	C00025	layer2	edge	shared.name	ec:3.5.3.1	inhibitor
layer3	node	KEGG_ID	C00077	layer2	edge	shared.name	ec:3.5.3.1	inhibitor
layer3	node	KEGG_ID	C00158	layer2	edge	shared.name	ec:3.5.3.1	inhibitor
layer3	node	KEGG_ID	C01602	layer2	edge	shared.name	ec:3.5.3.1	inhibitor
layer3	node	KEGG_ID	C00134	layer2	edge	shared.name	ec:3.5.3.11	inhibitor
layer3	node	KEGG_ID	C00085	layer2	edge	shared.name	ec:3.5.99.6	inhibitor
layer3	node	KEGG_ID	C00092	layer2	edge	shared.name	ec:3.5.99.6	inhibitor
layer3	node	KEGG_ID	C00354	layer2	edge	shared.name	ec:3.5.99.6	inhibitor
layer3	node	KEGG_ID	C00074	layer2	edge	shared.name	ec:3.6.1.7	inhibitor
layer3	node	KEGG_ID	C00158	layer2	edge	shared.name	ec:3.7.1.2	inhibitor
layer3	node	KEGG_ID	C00025	layer2	edge	shared.name	ec:4.1.1.15	inhibitor
layer3	node	KEGG_ID	C00026	layer2	edge	shared.name	ec:4.1.1.15	inhibitor
layer3	node	KEGG_ID	C00049	layer2	edge	shared.name	ec:4.1.1.15	inhibitor
layer3	node	KEGG_ID	C00217	layer2	edge	shared.name	ec:4.1.1.15	inhibitor
layer3	node	KEGG_ID	C00711	layer2	edge	shared.name	ec:4.1.1.15	inhibitor
layer3	node	KEGG_ID	C16433	layer2	edge	shared.name	ec:4.1.1.15	inhibitor
layer3	node	KEGG_ID	C00134	layer2	edge	shared.name	ec:4.1.1.17	inhibitor
layer3	node	KEGG_ID	C00515	layer2	edge	shared.name	ec:4.1.1.17	inhibitor
layer3	node	KEGG_ID	C00026	layer2	edge	shared.name	ec:4.1.1.32	inhibitor
layer3	node	KEGG_ID	C00085	layer2	edge	shared.name	ec:4.1.2.13	inhibitor
layer3	node	KEGG_ID	C00092	layer2	edge	shared.name	ec:4.1.2.13	inhibitor
layer3	node	KEGG_ID	C00631	layer2	edge	shared.name	ec:4.2.1.11	inhibitor
layer3	node	KEGG_ID	C00158	layer2	edge	shared.name	ec:4.2.1.2	activator
layer3	node	KEGG_ID	C00158	layer2	edge	shared.name	ec:4.2.1.2	inhibitor
layer3	node	KEGG_ID	C00311	layer2	edge	shared.name	ec:4.2.1.2	inhibitor
layer3	node	KEGG_ID	C00092	layer2	edge	shared.name	ec:4.2.1.3	inhibitor
layer3	node	KEGG_ID	C00122	layer2	edge	shared.name	ec:4.2.1.3	inhibitor
layer3	node	KEGG_ID	C00041	layer2	edge	shared.name	ec:4.3.1.3	inhibitor
layer3	node	KEGG_ID	C00122	layer2	edge	shared.name	ec:4.3.2.1	inhibitor
layer3	node	KEGG_ID	C00049	layer2	edge	shared.name	ec:4.3.2.2	inhibitor
layer3	node	KEGG_ID	C00122	layer2	edge	shared.name	ec:4.3.2.2	inhibitor
layer3	node	KEGG_ID	C16433	layer2	edge	shared.name	ec:4.3.2.2	inhibitor
layer3	node	KEGG_ID	C00354	layer2	edge	shared.name	ec:5.4.2.2	inhibitor
layer3	node	KEGG_ID	C00085	layer2	edge	shared.name	ec:5.5.1.4	inhibitor
